DrugID,DiseaseID
DB00627,MESH:D056486
DB00637,MESH:D056486
DB00641,MESH:D056486
DB00675,MESH:D056486
DB00690,MESH:D056486
DB00698,MESH:D056486
DB00713,MESH:D056486
DB00758,MESH:D056486
DB00776,MESH:D056486
DB00780,MESH:D056486
DB00787,MESH:D056486
DB00788,MESH:D056486
DB00814,MESH:D056486
DB00839,MESH:D056486
DB00847,MESH:D056486
DB00850,MESH:D056486
DB00884,MESH:D056486
DB00898,MESH:D056486
DB00904,MESH:D056486
DB00921,MESH:D056486
DB00927,MESH:D056486
DB00928,MESH:D056486
DB00936,MESH:D056486
DB00945,MESH:D056486
DB00946,MESH:D056486
DB00959,MESH:D056486
DB00966,MESH:D056486
DB00973,MESH:D056486
DB00975,MESH:D056486
DB00987,MESH:D056486
DB00989,MESH:D056486
DB00995,MESH:D056486
DB01011,MESH:D056486
DB01017,MESH:D056486
DB01029,MESH:D056486
DB01039,MESH:D056486
DB01053,MESH:D056486
DB01060,MESH:D056486
DB01083,MESH:D056486
DB01094,MESH:D056486
DB01115,MESH:D056486
DB01128,MESH:D056486
DB01132,MESH:D056486
DB01142,MESH:D056486
DB01150,MESH:D056486
DB01173,MESH:D056486
DB01189,MESH:D056486
DB01204,MESH:D056486
DB01232,MESH:D056486
DB01259,MESH:D056486
DB01364,MESH:D056486
DB01426,MESH:D056486
DB01616,MESH:D056486
DB04839,MESH:D056486
DB05990,MESH:D056486
DB08804,MESH:D056486
DB08846,MESH:D056486
DB08995,MESH:D056486
DB09288,MESH:D056486
DB00550,MESH:D056647
DB00333,MESH:D056784
DB00441,MESH:D056784
DB00641,MESH:D056784
DB00694,MESH:D056784
DB01204,MESH:D056784
DB01229,MESH:D056784
DB01452,MESH:D056784
DB01576,MESH:D056912
DB06155,MESH:D056912
DB00519,MESH:D057049
DB00864,MESH:D057049
DB00177,MESH:D057772
DB00262,MESH:D057772
DB00412,MESH:D058065
DB01956,MESH:D058065
DB00148,MESH:D058186
DB00169,MESH:D058186
DB00224,MESH:D058186
DB00252,MESH:D058186
DB00316,MESH:D058186
DB00368,MESH:D058186
DB00397,MESH:D058186
DB00456,MESH:D058186
DB00470,MESH:D058186
DB00482,MESH:D058186
DB00493,MESH:D058186
DB00495,MESH:D058186
DB00498,MESH:D058186
DB00501,MESH:D058186
DB00541,MESH:D058186
DB00543,MESH:D058186
DB00554,MESH:D058186
DB00567,MESH:D058186
DB00573,MESH:D058186
DB00577,MESH:D058186
DB00584,MESH:D058186
DB00586,MESH:D058186
DB00612,MESH:D058186
DB00630,MESH:D058186
DB00678,MESH:D058186
DB00712,MESH:D058186
DB00722,MESH:D058186
DB00726,MESH:D058186
DB00738,MESH:D058186
DB00752,MESH:D058186
DB00773,MESH:D058186
DB00778,MESH:D058186
DB00787,MESH:D058186
DB00788,MESH:D058186
DB00811,MESH:D058186
DB00830,MESH:D058186
DB00864,MESH:D058186
DB00917,MESH:D058186
DB00996,MESH:D058186
DB00997,MESH:D058186
DB01001,MESH:D058186
DB01060,MESH:D058186
DB01073,MESH:D058186
DB01115,MESH:D058186
DB01165,MESH:D058186
DB01268,MESH:D058186
DB01330,MESH:D058186
DB01373,MESH:D058186
DB01426,MESH:D058186
DB01452,MESH:D058186
DB01454,MESH:D058186
DB02709,MESH:D058186
DB04841,MESH:D058186
DB06718,MESH:D058186
DB09069,MESH:D058186
DB14500,MESH:D058186
DB00758,MESH:D058226
DB01273,MESH:D058226
DB06774,MESH:D058226
DB00495,MESH:D058426
DB01183,MESH:D058426
DB04942,MESH:D058426
DB00262,MESH:D058447
DB00698,MESH:D058625
DB00945,MESH:D058739
DB00622,MESH:D060050
DB00584,MESH:D060825
DB01022,MESH:D061205
DB00316,MESH:D062787
DB00334,MESH:D062787
DB00342,MESH:D062787
DB00343,MESH:D062787
DB00402,MESH:D062787
DB00541,MESH:D062787
DB00584,MESH:D062787
DB00637,MESH:D062787
DB00647,MESH:D062787
DB00652,MESH:D062787
DB00656,MESH:D062787
DB00747,MESH:D062787
DB00792,MESH:D062787
DB00831,MESH:D062787
DB00864,MESH:D062787
DB00935,MESH:D062787
DB01115,MESH:D062787
DB01206,MESH:D062787
DB01452,MESH:D062787
DB01620,MESH:D062787
DB06283,MESH:D062787
DB01026,MESH:D064129
DB00480,MESH:D064793
DB00284,MESH:D065626
DB00313,MESH:D065626
DB00412,MESH:D065626
DB00428,MESH:D065626
DB00624,MESH:D065626
DB11136,MESH:D065626
DB00341,MESH:D065631
DB00325,MESH:D065666
DB00126,MESH:D066126
DB00317,MESH:D066126
DB00379,MESH:D066126
DB00380,MESH:D066126
DB00445,MESH:D066126
DB01177,MESH:D066126
DB01956,MESH:D066126
DB08804,MESH:D066126
